"file","caption","alt_text","category","png_time","StartTime","label","altcaption","loc"
"comp_lendat_bubflt6mkt0.png","Length comp data, whole catch, OCNMS (max=0.82)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_bubflt6mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lendat_data_weighting_TA1.8_OCNMS.png","Mean length for OCNMS with 95% confidence intervals based on current sample sizes.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lendat_data_weighting_TA1.8_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_data_len_flt1mkt0_page1.png","Sex ratios for length comps, whole catch, Trawl (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_data_len_flt1mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_data_len_flt1mkt0_page2.png","Sex ratios for length comps, whole catch, Trawl (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 2)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_data_len_flt1mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_data_len_flt2mkt0.png","Sex ratios for length comps, whole catch, NonTRWL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_data_len_flt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_data_len_flt3mkt0_page1.png","Sex ratios for length comps, whole catch, Recreational (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_data_len_flt3mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_data_len_flt3mkt0_page2.png","Sex ratios for length comps, whole catch, Recreational (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. (plot 2 of 2)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_data_len_flt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagedat_flt1mkt0.png","Excluded age comp data, whole catch, Trawl.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagedat_flt1mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagedat_bubflt1mkt0.png","Excluded age comp data, whole catch, Trawl (max=0.96)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagedat_bubflt1mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagedat_flt2mkt0.png","Excluded age comp data, whole catch, NonTRWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagedat_flt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagedat_bubflt2mkt0.png","Excluded age comp data, whole catch, NonTRWL (max=0.96)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagedat_bubflt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagedat_flt3mkt0_page1.png","Excluded age comp data, whole catch, Recreational (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagedat_flt3mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagedat_flt3mkt0_page2.png","Excluded age comp data, whole catch, Recreational (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagedat_flt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagedat_bubflt3mkt0_page2.png","Excluded age comp data, whole catch, Recreational (max=0.96) (plot 2 of 2)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagedat_bubflt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt1mkt0_page1.png","Conditional age-at-length data, whole catch, Trawl (max=0.96) (plot 1 of 3)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt1mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt1mkt0_page2.png","Conditional age-at-length data, whole catch, Trawl (max=0.96) (plot 2 of 3)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt1mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt1mkt0_page3.png","Conditional age-at-length data, whole catch, Trawl (max=0.96) (plot 3 of 3)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt1mkt0_page3",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt2mkt0_page1.png","Conditional age-at-length data, whole catch, NonTRWL (max=0.96) (plot 1 of 3)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt2mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt2mkt0_page2.png","Conditional age-at-length data, whole catch, NonTRWL (max=0.96) (plot 2 of 3)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt2mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt2mkt0_page3.png","Conditional age-at-length data, whole catch, NonTRWL (max=0.96) (plot 3 of 3)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt2mkt0_page3",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt3mkt0_page1.png","Conditional age-at-length data, whole catch, Recreational (max=0.96) (plot 1 of 8)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt3mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt3mkt0_page2.png","Conditional age-at-length data, whole catch, Recreational (max=0.96) (plot 2 of 8)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt3mkt0_page3.png","Conditional age-at-length data, whole catch, Recreational (max=0.96) (plot 3 of 8)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt3mkt0_page3",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt3mkt0_page4.png","Conditional age-at-length data, whole catch, Recreational (max=0.96) (plot 4 of 8)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt3mkt0_page4",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt3mkt0_page5.png","Conditional age-at-length data, whole catch, Recreational (max=0.96) (plot 5 of 8)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt3mkt0_page5",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt3mkt0_page6.png","Conditional age-at-length data, whole catch, Recreational (max=0.96) (plot 6 of 8)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt3mkt0_page6",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt3mkt0_page7.png","Conditional age-at-length data, whole catch, Recreational (max=0.96) (plot 7 of 8)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt3mkt0_page7",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_condAALdat_bubflt3mkt0_page8.png","Conditional age-at-length data, whole catch, Recreational (max=0.96) (plot 8 of 8)",NA,"CompDat",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_condAALdat_bubflt3mkt0_page8",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit__aggregated_across_time.png","Length comps, aggregated across time by fleet.
 <br> Labels 'retained' and 'discard' indicate discarded or retained sampled for each fleet. Panels without this designation represent the whole catch.
",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit__aggregated_across_time",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit__multi-fleet_comparison.png","Pearson residuals,  comparing across fleets <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit__multi-fleet_comparison",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_flt1mkt0_page1.png","Length comps, whole catch, Trawl (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_flt1mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_flt1mkt0_page2.png","Length comps, whole catch, Trawl (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_flt1mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_residsflt1mkt0_page2.png","Pearson residuals, whole catch, Trawl (max=7.87) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_residsflt1mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_sampsize_flt1mkt0.png","N-EffN comparison, Length comps, whole catch, Trawl",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_sampsize_flt1mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_data_weighting_TA1.8_Trawl.png","Mean length for Trawl with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from Trawl:<br>0.9986 (0.6715-1.8467) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_data_weighting_TA1.8_Trawl",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_flt2mkt0.png","Length comps, whole catch, NonTRWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_flt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_residsflt2mkt0.png","Pearson residuals, whole catch, NonTRWL (max=4.12) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_residsflt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_sampsize_flt2mkt0.png","N-EffN comparison, Length comps, whole catch, NonTRWL",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_sampsize_flt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_data_weighting_TA1.8_NonTRWL.png","Mean length for NonTRWL with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from NonTRWL:<br>1.0231 (0.6759-2.1794) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_data_weighting_TA1.8_NonTRWL",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_flt3mkt0_page1.png","Length comps, whole catch, Recreational (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_flt3mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_flt3mkt0_page2.png","Length comps, whole catch, Recreational (plot 1 of 2).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 2)",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_flt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_residsflt3mkt0_page2.png","Pearson residuals, whole catch, Recreational (max=9.48) (plot 2 of 2) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_residsflt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_sampsize_flt3mkt0.png","N-EffN comparison, Length comps, whole catch, Recreational",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_sampsize_flt3mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_data_weighting_TA1.8_Recreational.png","Mean length for Recreational with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from Recreational:<br>1.0033 (0.5605-1.9873) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_data_weighting_TA1.8_Recreational",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_flt4mkt0.png","Length comps, whole catch, Tagging.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_flt4mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_residsflt4mkt0.png","Pearson residuals, whole catch, Tagging (max=1.24) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_residsflt4mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_sampsize_flt4mkt0.png","N-EffN comparison, Length comps, whole catch, Tagging",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_sampsize_flt4mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_data_weighting_TA1.8_Tagging.png","Mean length for Tagging with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from Tagging:<br>5.9863 (4.1008-13.6703) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_data_weighting_TA1.8_Tagging",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_flt5mkt0.png","Length comps, whole catch, Nearshore_survey.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_flt5mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_residsflt5mkt0.png","Pearson residuals, whole catch, Nearshore_survey (max=1.33) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_residsflt5mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_sampsize_flt5mkt0.png","N-EffN comparison, Length comps, whole catch, Nearshore_survey",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_sampsize_flt5mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_data_weighting_TA1.8_Nearshore_survey.png","Mean length for Nearshore_survey with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from Nearshore_survey:<br>7.5004 (5.6293-Inf) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_data_weighting_TA1.8_Nearshore_survey",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_flt6mkt0.png","Length comps, whole catch, OCNMS.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_flt6mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_residsflt6mkt0.png","Pearson residuals, whole catch, OCNMS (max=12.67) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_residsflt6mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_sampsize_flt6mkt0.png","N-EffN comparison, Length comps, whole catch, OCNMS",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_sampsize_flt6mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_lenfit_data_weighting_TA1.8_OCNMS.png","Mean length for OCNMS with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from OCNMS:<br>1.0671 (0.5634-15.4206) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_lenfit_data_weighting_TA1.8_OCNMS",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_len_flt1mkt0_page1.png","Sex ratios for length comps, whole catch, Trawl (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_len_flt1mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_len_flt1mkt0_page2.png","Sex ratios for length comps, whole catch, Trawl (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line. (plot 2 of 2)",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_len_flt1mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_len_flt2mkt0.png","Sex ratios for length comps, whole catch, NonTRWL.<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_len_flt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_len_flt3mkt0_page1.png","Sex ratios for length comps, whole catch, Recreational (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line.",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_len_flt3mkt0_page1",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"sexratio_len_flt3mkt0_page2.png","Sex ratios for length comps, whole catch, Recreational (plot 1 of 2).<br>Observed sex ratios (points) with 75% intervals (vertical lines) calculated as a <a href='https://www.jstor.org/stable/2676784'>Jeffreys interval</a> based on the adjusted input sample size. The model expectation is shown  in the purple line. (plot 2 of 2)",NA,"LenComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","sexratio_len_flt3mkt0_page2",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagefit_flt1mkt0.png","Excluded age comps, whole catch, Trawl.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagefit_flt1mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagefit_residsflt1mkt0.png","Pearson residuals, whole catch, Trawl (max=NA) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"AgeComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagefit_residsflt1mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
"comp_gstagefit_flt2mkt0.png","Excluded age comps, whole catch, NonTRWL.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"AgeComp",2023-07-20 10:09:55.446091,"StartTime: Thu Jul 20 09:57:49 2023","comp_gstagefit_flt2mkt0",NA,"C:/Users/copej/Documents/GitHub/Sebastes_melanops_WA/Document/models/Reference model/plots"
